Date,Electricity consumption(MW),Electricity production(MW),Electricity consumption player(MW),Electricity consumption Industrial Zones(MW),Electricity consumption Commercial Zones (MW),Electricity consumption Residential Zones(MW),Electricity consumption Office Zones(MW),Temperature(°C)
2025-09-05T05:33:02,195,72,20.096,48.624,6.688,116.672,3.536,10.22548
2025-09-05T05:45:05,197,72,20.08,49.2,6.928,117.296,3.584,10.21526
2025-09-05T05:57:00,195,72,20.112,47.808,6.784,117.136,3.632,10.20595
2025-09-05T06:09:05,218,85,20.192,71.44,6.992,116.64,3.664,10.19664
2025-09-05T06:21:00,217,85,20.24,69.312,6.8,117.312,3.44,10.18834
2025-09-05T06:33:05,216,85,20.24,68.24,6.992,117.232,3.536,10.17999
2025-09-05T06:45:00,215,85,20.288,66.832,6.976,117.44,3.536,10.17259
2025-09-05T06:57:03,213,85,20.192,65.52,7.152,117.568,3.552,10.16527
2025-09-05T07:09:00,215,85,20.304,67.344,7.104,117.136,3.584,10.15822
2025-09-05T07:21:02,218,85,20.272,70.48,7.008,117.136,3.472,10.15195
2025-09-05T07:33:05,218,85,20.176,70.416,7.024,117.728,3.6,10.14567
2025-09-05T07:45:02,217,85,20.304,69.296,7.168,117.12,3.696,10.13965
2025-09-05T07:57:05,214,85,20.112,69.152,6.528,115.664,3.52,10.84527
2025-09-05T08:09:00,212,85,19.76,68.784,6.512,113.696,3.648,11.56621
2025-09-05T08:21:05,209,85,19.648,68.208,5.712,112.256,3.36,12.26076
2025-09-05T08:33:07,203,85,19.456,64.832,5.648,110.592,3.36,12.91572
2025-09-05T08:45:02,200,85,19.168,63.248,5.376,109.104,3.28,13.52413
2025-09-05T08:57:02,194,85,18.992,60.288,4.912,107.488,3.248,14.10843
2025-09-05T09:09:04,193,85,18.8,60.768,4.944,105.76,3.248,14.66312
2025-09-05T09:21:01,190,85,18.608,60.464,4.528,103.712,3.168,15.18497
2025-09-05T09:33:04,186,85,18.464,58.432,4.752,101.44,2.928,15.68181
2025-09-05T09:45:06,181,85,18.304,56.512,4.24,99.808,2.976,16.15343
2025-09-05T09:57:04,180,85,18.176,56.848,4.272,98.096,2.896,16.59593
2025-09-05T10:09:00,176,85,18.032,54.784,4.016,96.304,2.912,17.01423
2025-09-05T10:21:03,177,85,17.936,57.488,3.936,95.088,2.832,17.41393
2025-09-05T10:33:08,173,85,17.824,54.4,4.032,94.08,2.832,17.79236
2025-09-05T10:45:03,169,85,17.664,52.624,3.824,92.272,2.832,18.14805
2025-09-05T10:57:05,167,85,17.472,51.744,3.792,91.744,2.8,18.2682
2025-09-05T11:09:02,166,85,17.632,50.112,3.696,92.256,2.72,17.92113
2025-09-05T11:21:05,169,85,17.808,50.736,3.84,94.032,2.832,17.5898
2025-09-05T11:33:07,171,85,17.92,50.992,4,95.76,2.928,17.27503
2025-09-05T11:45:04,173,85,18,52.944,3.984,96.16,2.832,17.02016
2025-09-05T11:57:07,173,85,17.984,52.544,4.096,95.856,2.96,17.10916
2025-09-05T12:09:04,171,85,18.048,50.528,3.872,95.952,2.848,17.19255
2025-09-05T12:21:06,169,85,18.016,49.136,4.176,95.776,2.832,17.27284
2025-09-05T12:33:01,167,85,17.92,47.872,3.92,95.136,2.816,17.34732
2025-09-05T12:45:06,168,85,17.856,49.296,3.968,95.008,2.848,17.41923
2025-09-05T12:57:03,169,85,17.872,50,3.92,95.104,2.768,17.48656
2025-09-05T13:09:06,167,85,17.888,48.608,3.872,93.984,2.768,17.55054
2025-09-05T13:21:00,168,85,17.76,50.08,3.792,94.416,2.912,17.61065
2025-09-05T13:33:06,170,85,17.792,52.192,3.904,94.112,2.752,17.66842
2025-09-05T13:45:01,170,85,17.824,52.976,3.84,93.44,2.784,17.72229
2025-09-05T13:57:07,173,85,17.776,54.672,3.952,93.984,2.752,17.77395
2025-09-05T14:09:03,172,85,17.76,54.448,3.936,93.28,2.864,17.82248
2025-09-05T14:21:01,171,85,17.744,53.184,3.984,93.584,2.752,17.86868
2025-09-05T14:33:01,171,85,17.68,53.84,3.968,93.248,2.736,17.91218
2025-09-05T14:45:03,169,85,17.616,52.224,4,92.624,2.848,17.95361
2025-09-05T14:57:03,168,85,17.664,50.912,3.856,92.864,2.816,17.99269
2025-09-05T15:09:06,167,85,17.584,50.464,3.808,93.232,2.736,18.02985
2025-09-05T15:21:03,169,85,17.632,51.504,3.744,93.44,2.816,18.06502
2025-09-05T15:33:00,168,85,17.632,52.096,3.856,92.288,2.736,18.09792
2025-09-05T15:45:00,168,85,17.568,52.32,3.68,92.496,2.72,18.12929
2025-09-05T15:57:00,170,85,17.664,53.584,3.776,92.96,2.768,18.15893
2025-09-05T16:09:00,172,85,17.632,56.08,3.744,91.984,2.752,18.18714
2025-09-05T16:21:06,170,85,17.584,54,3.76,91.888,2.768,18.21424
2025-09-05T16:33:07,169,85,17.504,52.864,3.952,92.096,2.8,18.23935
2025-09-05T16:45:07,169,85,17.472,53.888,3.68,91.696,2.752,18.26322
2025-09-05T16:57:07,169,85,17.52,53.44,3.84,91.76,2.864,18.28613
2025-09-05T17:09:05,166,85,17.6,50.992,3.84,91.44,2.704,18.30712
2025-09-05T17:21:04,167,85,17.52,52.144,3.776,91.392,2.704,18.32788
2025-09-05T17:33:03,167,85,17.52,52.112,3.824,91.456,2.736,18.34659
2025-09-05T17:45:00,168,85,17.456,53.056,3.824,91.072,2.752,18.36529
2025-09-05T17:57:03,167,85,17.488,52.08,3.776,91.152,2.752,18.38202
2025-09-05T18:09:03,166,85,17.44,51.184,3.888,91.328,2.72,18.39863
2025-09-05T18:21:01,163,85,17.504,49.136,3.632,90.976,2.704,18.41385
2025-09-05T18:33:06,163,85,17.536,48.016,3.872,91.36,2.672,18.42848
2025-09-05T18:45:05,163,85,17.52,48.768,3.68,90.688,2.672,18.44284
2025-09-05T18:57:00,163,85,17.504,48.896,3.68,90.544,2.752,18.45526
2025-09-05T19:09:02,165,85,17.504,50.928,3.744,90.816,2.656,18.46775
2025-09-05T19:21:03,165,85,17.488,50.336,3.808,90.704,2.672,18.48019
2025-09-05T19:33:03,164,85,17.472,49.536,3.76,90.8,2.72,18.49062
2025-09-05T19:45:05,163,85,17.584,49.024,3.696,90.352,2.64,18.50106
2025-09-05T19:57:03,163,85,17.408,48.928,3.76,90.672,2.704,18.51147
2025-09-05T20:09:00,163,85,17.44,48.08,3.872,90.928,2.704,18.52102
2025-09-05T20:21:02,163,85,17.504,48.672,3.808,90.48,2.656,18.52938
2025-09-05T20:33:00,163,85,17.456,48.56,3.696,91.12,2.656,18.53773
2025-09-05T20:45:07,164,85,17.6,49.28,3.712,91.136,2.72,18.5461
2025-09-05T20:57:00,162,85,17.376,47.104,3.648,91.248,2.656,18.55437
2025-09-05T21:09:01,161,85,17.552,46.432,3.712,90.832,2.704,18.56106
2025-09-05T21:21:06,160,85,17.376,45.696,3.616,90.736,2.688,18.56734
2025-09-05T21:33:06,161,85,17.424,47.136,3.6,90.336,2.672,18.57355
2025-09-05T21:45:04,161,85,17.408,46.864,3.696,90.432,2.64,18.47676
2025-09-05T21:57:07,166,85,17.584,49.152,3.808,92.768,2.72,17.86172
2025-09-05T22:09:08,154,72,17.808,35.296,4.016,94.176,2.848,17.28682
2025-09-05T22:21:06,156,72,18,34.832,4.24,96.384,2.8,16.73988
2025-09-05T22:33:03,159,72,18.08,35.936,4.416,98.048,2.848,16.22342
2025-09-05T22:45:03,161,72,18.256,35.84,4.304,100.512,3.056,15.73475
2025-09-05T22:57:06,165,72,18.416,37.12,4.8,102.304,3.008,15.26741
2025-09-05T23:09:00,167,72,18.592,38.4,4.64,103.184,3.024,14.83093
2025-09-05T23:21:06,171,72,18.672,39.856,4.96,104.88,3.152,14.41117
2025-09-05T23:33:03,176,72,18.832,43.264,5.248,106.288,3.184,14.01775
2025-09-05T23:45:00,178,72,18.992,43.024,5.344,107.728,3.248,13.64554
2025-09-05T23:57:03,181,72,19.104,44.672,5.392,108.608,3.28,13.29085
2025-09-06T00:09:01,181,72,19.184,44.096,5.504,109.52,3.232,12.95715
2025-09-06T00:21:04,182,72,19.264,44.368,5.936,110.016,3.376,12.63833
2025-09-06T00:33:00,182,72,19.36,42.736,6.048,110.832,3.312,12.34162
2025-09-06T00:45:03,185,72,19.44,45.504,6,111.312,3.504,12.05519
2025-09-06T00:57:06,185,72,19.568,44.144,6.208,111.936,3.424,11.78531
2025-09-06T01:09:03,185,72,19.584,43.616,6.016,112.448,3.392,11.53186
2025-09-06T01:21:00,187,72,19.744,45.136,6.224,112.672,3.376,11.2916
2025-09-06T01:33:05,189,72,19.776,46.352,6.32,113.728,3.472,11.06142
2025-09-06T01:45:00,190,72,19.824,46.304,6.56,114.56,3.552,10.84665
2025-09-06T01:57:01,192,72,19.856,47.424,6.832,114.576,3.632,10.64212
2025-09-06T02:09:03,190,72,20.016,44.944,6.768,115.568,3.536,10.44759
2025-09-06T02:21:00,191,72,20,44.304,7.264,116.288,3.552,10.26473
2025-09-06T02:33:01,192,72,20.096,45.68,7.152,116.384,3.616,10.08941
2025-09-06T02:45:04,193,72,20.128,46.416,6.944,116.448,3.536,9.925816
2025-09-06T02:57:01,195,72,20.208,47.408,7.36,117.04,3.632,9.770031
2025-09-06T03:09:05,195,72,20.256,46.208,7.408,117.728,3.664,9.621885
2025-09-06T03:21:07,196,72,20.288,47.36,7.408,117.552,3.712,9.481256
2025-09-06T03:33:04,196,72,20.432,46.256,7.584,118.384,3.68,9.350039
2025-09-06T03:45:06,198,72,20.352,48.016,7.408,118.576,3.68,9.224429
2025-09-06T03:57:01,196,72,20.448,46,7.36,118.56,3.648,9.106658
2025-09-06T04:09:06,198,72,20.512,46.72,7.76,119.52,3.808,8.993914
2025-09-06T04:21:06,198,72,20.56,47.28,7.568,119.584,3.696,8.887558
2025-09-06T04:33:00,198,72,20.512,47.232,7.808,119.36,3.792,8.787498
2025-09-06T04:45:06,199,72,20.56,47.568,7.92,119.84,3.744,8.691616
2025-09-06T04:57:06,200,72,20.64,47.824,7.888,120.864,3.712,8.601496
2025-09-06T05:09:00,203,72,20.64,50,8.176,120.416,3.776,8.516705
2025-09-06T05:21:02,201,72,20.592,49.104,8.176,120.336,3.728,8.589975
2025-09-06T05:33:04,201,72,20.624,48.864,8.032,120.704,3.632,8.662673
2025-09-06T05:45:07,203,72,20.592,51.28,7.936,120.336,3.744,8.731042
2025-09-06T05:57:02,203,72,20.528,51.92,7.632,119.904,3.744,8.795537
2025-09-06T06:09:07,223,85,20.704,71.728,8.096,119.664,3.776,8.857432
2025-09-06T06:21:02,223,85,20.656,71.776,8.16,119.552,3.632,8.915437
2025-09-06T06:33:06,225,85,20.624,75.04,7.44,118.848,3.808,8.970731
2025-09-06T06:45:01,221,85,20.576,70.464,7.536,119.12,3.712,9.022432
2025-09-06T06:57:04,221,85,20.64,71.152,7.6,118.848,3.664,9.072038
2025-09-06T07:09:01,223,85,20.512,72.576,7.536,118.72,3.728,9.118688
2025-09-06T07:21:03,223,85,20.56,72.208,7.984,118.912,3.712,9.163017
2025-09-06T07:33:06,223,85,20.592,72.256,7.552,118.8,3.824,9.205104
2025-09-06T07:45:03,223,85,20.56,73.52,7.408,118.336,3.712,9.244539
2025-09-06T07:57:06,221,85,20.432,71.44,7.376,119.008,3.648,9.282332
2025-09-06T08:09:01,223,85,20.496,73.856,7.312,118.336,3.712,9.317677
2025-09-06T08:21:05,221,85,20.528,71.488,7.616,118.208,3.744,9.351703
2025-09-06T08:33:01,218,85,20.448,68.288,7.6,118.288,3.68,9.383374
2025-09-06T08:45:03,217,85,20.464,67.136,7.536,118.384,3.744,9.413647
2025-09-06T08:57:00,217,85,20.576,67.952,7.28,117.744,3.744,9.442159
2025-09-06T09:09:03,213,85,20.4,65.28,7.216,117.296,3.632,9.469473
2025-09-06T09:21:01,213,85,20.528,65.072,7.36,117.104,3.504,9.494987
2025-09-06T09:33:04,212,85,20.432,63.312,7.408,117.552,3.6,9.519375
2025-09-06T09:45:06,212,85,20.432,63.376,7.344,117.904,3.552,9.542499
2025-09-06T09:57:03,209,85,20.432,60.848,7.184,116.992,3.696,9.564154
2025-09-06T10:09:05,211,85,20.368,62.752,7.184,117.312,3.616,9.584758
2025-09-06T10:21:00,209,85,20.368,61.536,6.928,117.328,3.648,9.604143
2025-09-06T10:33:05,206,85,20.416,58.336,7.04,116.752,3.664,9.622713
2025-09-06T10:45:00,204,85,20.368,56.224,7.296,116.624,3.744,9.640176
2025-09-06T10:57:03,202,85,20.464,54.688,7.12,116.64,3.664,9.656856
2025-09-06T11:09:00,201,85,20.4,54.16,7.12,116.48,3.6,9.67242
2025-09-06T11:21:02,200,85,20.448,53.232,7.088,116.528,3.616,9.687258
2025-09-06T11:33:04,201,85,20.4,53.76,7.312,116.752,3.616,9.701443
2025-09-06T11:45:02,200,85,20.384,52.704,7.248,116.992,3.616,9.714764
2025-09-06T11:57:04,202,85,20.256,55.312,7.104,116.064,3.52,10.12943
2025-09-06T12:09:01,197,85,20.112,52.464,6.608,114.592,3.616,10.71277
2025-09-06T12:21:04,196,85,19.904,53.696,6.32,112.896,3.552,11.27526
2025-09-06T12:33:05,195,85,19.648,54.624,6,111.488,3.536,11.8019
2025-09-06T12:45:01,190,85,19.584,51.28,5.92,110.288,3.408,12.29701
2025-09-06T12:57:06,190,85,19.472,52.384,5.504,109.616,3.44,12.77273
2025-09-06T13:09:01,190,85,19.216,54.272,5.488,107.84,3.264,13.21662
2025-09-06T13:21:05,187,85,19.168,52.24,5.216,107.296,3.232,13.64124
2025-09-06T13:33:00,186,85,19.024,53.056,5.328,106.192,3.248,14.04109
2025-09-06T13:45:05,185,85,18.896,53.792,4.848,104.8,3.152,14.42348
2025-09-06T13:57:05,182,85,18.816,52.848,4.864,102.864,3.12,14.78251
2025-09-06T14:09:05,181,85,18.704,53.488,4.736,101.824,3.072,15.1231
2025-09-06T14:21:05,179,85,18.576,52.8,4.624,100.496,3.056,15.44528
2025-09-06T14:33:07,182,85,18.464,55.824,4.544,100.304,3.04,15.75224
2025-09-06T14:45:05,180,85,18.32,56.384,4.352,98.896,2.88,16.03893
2025-09-06T14:57:02,179,85,18.272,56.896,4.32,97.392,3.008,16.3127
2025-09-06T15:09:00,179,85,18.16,56.432,4.24,97.344,2.928,16.57051
2025-09-06T15:21:04,175,85,18.048,54.048,3.968,96.544,2.912,16.81756
2025-09-06T15:33:09,175,85,18.048,55.728,4,95.088,2.784,17.05073
2025-09-06T15:45:04,173,85,17.984,54.992,3.888,94.128,2.832,17.2689
2025-09-06T15:57:01,172,85,17.84,54.288,3.84,93.44,2.848,17.47613
2025-09-06T16:09:04,169,85,17.76,52.672,3.904,92.352,2.768,17.67467
2025-09-06T16:21:05,165,85,17.728,49.408,3.84,92.16,2.72,17.86127
2025-09-06T16:33:07,166,85,17.632,50.448,3.744,91.664,2.672,18.03815
2025-09-06T16:45:07,167,85,17.488,52.288,3.856,91.2,2.768,18.20598
2025-09-06T16:57:01,166,85,17.584,51.76,3.808,90.256,2.72,18.3625
2025-09-06T17:09:00,166,85,17.456,52.72,3.872,89.872,2.736,18.51255
2025-09-06T17:21:04,164,85,17.328,51.472,3.744,89.712,2.704,18.65579
2025-09-06T17:33:06,165,85,17.056,52.704,3.712,89.6,2.656,18.79107
2025-09-06T17:45:07,166,85,17.04,53.712,3.712,88.88,2.672,18.91805
2025-09-06T17:57:00,162,85,16.928,51.056,3.632,88.432,2.752,19.03769
2025-09-06T18:09:06,163,85,17.248,51.856,3.68,87.872,2.624,19.15267
2025-09-06T18:21:05,159,85,16.88,48.992,3.536,87.792,2.608,19.26068
2025-09-06T18:33:00,156,85,16.512,46.512,3.52,87.648,2.64,19.3622
2025-09-06T18:45:00,156,85,16.56,46.224,3.536,87.776,2.624,19.45931
2025-09-06T18:57:00,155,85,16.672,45.088,3.584,87.408,2.656,19.55096
2025-09-06T19:09:04,154,85,16.048,44.56,3.52,87.296,2.608,19.63832
2025-09-06T19:21:07,151,85,15.584,42.592,3.536,86.832,2.624,19.72072
2025-09-06T19:33:05,153,85,15.568,44.816,3.472,86.864,2.592,19.79871
2025-09-06T19:45:07,156,85,16.672,45.408,3.52,87.84,2.64,19.21319
2025-09-06T19:57:04,160,85,17.296,46.928,3.792,89.408,2.704,18.58026
2025-09-06T20:09:06,160,85,17.648,45.648,3.936,90.768,2.704,17.97923
2025-09-06T20:21:07,163,85,17.84,46.128,3.856,93.008,2.8,17.40706
2025-09-06T20:33:11,166,85,17.968,46.448,4.288,94.624,2.848,16.86687
2025-09-06T20:45:07,171,85,18.192,49.232,4.272,96.608,2.848,16.3577
2025-09-06T20:57:08,174,85,18.32,50.64,4.24,98.336,3.072,15.87381
2025-09-06T21:09:03,180,85,18.528,53.392,4.672,100.528,2.928,15.41769
2025-09-06T21:21:07,182,85,18.624,54.304,4.736,101.456,3.056,14.98108
2025-09-06T21:33:03,182,85,18.816,52.608,4.832,102.72,3.088,14.57368
2025-09-06T21:45:05,183,85,18.864,52.656,4.912,104.144,3.168,14.18294
2025-09-06T21:57:03,186,85,19.088,53.616,5.12,105.824,3.2,13.81668
2025-09-06T22:09:05,174,72,19.008,40.352,5.248,106.832,3.248,13.4676
2025-09-06T22:21:00,176,72,19.168,40.48,5.424,107.728,3.296,13.14006
2025-09-06T22:33:05,177,72,19.232,40.832,5.536,108.464,3.312,12.82507
2025-09-06T22:45:00,178,72,19.36,41.2,5.888,108.848,3.28,12.53037
2025-09-06T22:57:05,184,72,19.36,46.16,5.952,109.456,3.344,12.24953
2025-09-06T23:09:02,185,72,19.536,45.568,5.936,110.752,3.408,11.98531
2025-09-06T23:21:04,187,72,19.568,47.536,6.336,110.384,3.44,11.73305
2025-09-06T23:33:07,186,72,19.632,45.344,6.24,111.456,3.488,11.49364
2025-09-06T23:45:02,188,72,19.68,46.688,6.432,111.904,3.424,11.27104
2025-09-06T23:57:05,190,72,19.792,47.632,6.272,112.928,3.472,11.0573
2025-09-07T00:09:06,189,72,19.872,46.24,6.528,113.36,3.424,10.85457
2025-09-07T00:21:07,190,72,19.936,46.576,6.464,113.888,3.52,10.66319
2025-09-07T00:33:06,192,72,19.968,47.712,6.816,114.608,3.488,10.48265
2025-09-07T00:45:07,192,72,20.112,47.824,7.2,114.24,3.536,10.3106
2025-09-07T00:57:07,195,72,20.08,50.16,6.912,114.352,3.52,10.14902
2025-09-07T01:09:00,198,72,20.128,51.792,7.072,115.424,3.632,9.996701
2025-09-07T01:21:00,194,72,20.192,48.256,7.232,115.584,3.568,9.851254
2025-09-07T01:33:03,195,72,20.288,48.352,7.152,116.256,3.584,9.712901
2025-09-07T01:45:00,194,72,20.272,47.472,6.896,116.656,3.648,9.58311
2025-09-07T01:57:02,194,72,20.336,46.464,7.504,116.224,3.68,9.459618
2025-09-07T02:09:02,197,72,20.368,48.112,7.504,117.36,3.664,9.342288
2025-09-07T02:21:00,195,72,20.368,47.456,7.296,116.976,3.552,9.231984
2025-09-07T02:33:04,198,72,20.464,49.392,7.44,117.984,3.648,9.125866
2025-09-07T02:45:06,197,72,20.464,47.6,7.536,118.416,3.712,9.026848
2025-09-07T02:57:07,197,72,20.512,47.808,7.76,117.936,3.728,8.932759
2025-09-07T03:09:06,200,72,20.544,50.288,7.824,118.512,3.632,8.844237
2025-09-07T03:21:05,200,72,20.592,48.768,7.856,119.136,3.664,8.759403
2025-09-07T03:33:01,200,72,20.592,49.744,7.824,118.736,3.712,8.680528
2025-09-07T03:45:06,198,72,20.608,47.552,7.808,119.2,3.696,8.604331
2025-09-07T03:57:01,197,72,20.592,45.68,8.16,119.472,3.696,8.533521
2025-09-07T04:09:04,197,72,20.656,45.744,8.16,119.616,3.712,8.465508
2025-09-07T04:21:01,200,72,20.736,48.576,8.08,119.424,3.76,8.401762
2025-09-07T04:33:01,198,72,20.688,46.624,8.112,119.376,3.728,8.340988
2025-09-07T04:45:03,199,72,20.688,46.224,8.032,120.512,3.728,8.283251
2025-09-07T04:57:06,200,72,20.72,47.536,8.128,120.192,3.68,8.228755
2025-09-07T05:09:08,200,72,20.72,47.2,8.192,120.56,3.744,8.17706
2025-09-07T05:21:05,200,71,20.72,47.616,8.192,120.608,3.792,8.128388
2025-09-07T05:33:07,201,67,20.736,48.272,8.144,120.56,3.664,8.081872
2025-09-07T05:45:04,201,64,20.816,47.984,8.448,120.896,3.824,8.038552
2025-09-07T05:57:07,202,64,20.864,48.672,8.192,120.592,3.776,7.996959
2025-09-07T06:09:01,224,76,20.96,70.624,8.416,120.992,3.744,7.958043
2025-09-07T06:21:06,229,76,20.976,74.608,8.432,121.376,3.792,7.920545
2025-09-07T06:33:02,229,76,20.976,75.472,8.512,121.264,3.728,7.885784
2025-09-07T06:45:00,227,76,21.024,73.248,8.496,121.008,3.856,7.852467
2025-09-07T06:57:03,230,76,21.008,75.824,8.272,121.52,3.824,7.820921
2025-09-07T07:09:07,230,76,21.04,75.648,8.672,121.36,3.856,7.790913
2025-09-07T07:21:01,228,76,21.04,73.2,8.592,121.6,3.696,7.762867
2025-09-07T07:33:07,231,76,20.992,76.48,8.64,121.44,3.728,7.735897
2025-09-07T07:45:02,234,76,20.992,78.912,8.656,121.936,3.712,7.710651
2025-09-07T07:57:02,230,76,21.088,75.808,8.4,121.536,3.84,7.686674
2025-09-07T08:09:07,230,76,21.056,74.72,8.32,122.096,3.84,7.663806
2025-09-07T08:21:02,227,76,21.024,72.368,8.704,121.904,3.808,7.642461
2025-09-07T08:33:04,227,76,21.152,72.56,8.336,121.408,3.712,7.621942
2025-09-07T08:45:01,230,76,21.088,75.344,8.544,121.712,3.792,7.602844
2025-09-07T08:57:00,229,76,21.12,73.872,8.48,121.872,3.824,7.584588
2025-09-07T09:09:07,225,76,21.056,69.92,8.656,121.712,3.84,7.567139
2025-09-07T09:21:03,224,78,21.072,69.04,8.688,121.824,3.792,7.550823
2025-09-07T09:33:07,223,84,21.04,67.616,8.88,121.824,3.792,7.588061
2025-09-07T09:45:03,219,85,20.944,65.872,8.224,120.496,3.84,8.229441
2025-09-07T09:57:03,215,85,20.688,64.544,7.952,118.464,3.712,8.895043
2025-09-07T10:09:06,211,85,20.48,63.248,7.568,116.816,3.584,9.521794
2025-09-07T10:21:01,208,85,20.24,63.28,6.832,114.88,3.504,10.11318
2025-09-07T10:33:00,207,85,20.144,63.952,6.592,113.568,3.504,10.67682
2025-09-07T10:45:05,205,85,20,64.32,6.352,111.952,3.36,11.21334
2025-09-07T10:57:06,204,85,19.776,64.208,6.256,110.384,3.472,11.71803
2025-09-07T11:09:05,203,85,19.584,64.016,5.68,110.608,3.392,12.19589
2025-09-07T11:21:05,201,85,19.488,64.336,5.728,108.752,3.36,12.64836
2025-09-07T11:33:03,200,85,19.312,64.544,5.648,107.728,3.248,13.07832
2025-09-07T11:45:03,196,85,19.152,61.568,5.392,107.024,3.2,13.48246
2025-09-07T11:57:04,194,85,19.088,60.304,5.12,106.288,3.216,13.86656
2025-09-07T12:09:06,190,85,19.024,58.656,4.928,104.688,3.152,14.23156
2025-09-07T12:21:00,187,85,18.8,57.92,4.64,103.488,3.056,14.5731
2025-09-07T12:33:03,185,85,18.704,57.312,4.752,101.664,3.104,14.90042
2025-09-07T12:45:06,183,85,18.576,56.464,4.656,100.672,2.928,15.21055
2025-09-07T12:57:04,179,85,18.592,53.376,4.672,100.24,2.944,15.50179
2025-09-07T13:09:03,181,85,18.496,56.144,4.496,99.248,2.896,15.77835
2025-09-07T13:21:03,181,85,18.416,57.904,4.448,97.776,2.928,16.03975
2025-09-07T13:33:03,177,85,18.288,55.088,4.32,97.136,2.88,16.28882
2025-09-07T13:45:01,175,85,18.176,54.16,4.176,96.064,2.8,16.52297
2025-09-07T13:57:04,176,85,18.08,55.584,4.24,95.456,2.752,16.74768
2025-09-07T14:09:00,175,85,18.048,55.104,4.144,95.488,2.864,16.95625
2025-09-07T14:21:05,172,85,17.984,53.344,4.224,94.08,2.768,17.15716
2025-09-07T14:33:00,172,85,17.904,53.872,3.968,93.536,2.736,17.34466
2025-09-07T14:45:00,170,85,17.84,52.656,3.92,93.264,2.736,17.52341
2025-09-07T14:57:00,168,85,17.792,51.472,3.712,92.416,2.752,17.69275
2025-09-07T15:09:07,166,85,17.792,50.16,3.856,91.904,2.704,17.85498
2025-09-07T15:21:04,165,85,17.648,49.952,3.856,91.232,2.704,18.0066
2025-09-07T15:33:08,166,85,17.664,52.032,3.792,90.368,2.704,18.15043
2025-09-07T15:45:04,166,85,17.488,52.208,3.776,90.336,2.672,18.28593
2025-09-07T15:57:05,165,85,17.44,50.912,3.728,90.24,2.736,18.41544
2025-09-07T16:09:05,161,85,17.424,47.904,3.712,89.824,2.752,18.53719
2025-09-07T16:21:08,161,85,17.44,48.288,3.728,89.024,2.688,18.65321
2025-09-07T16:33:00,159,85,17.28,47.568,3.696,88.32,2.608,18.76148
2025-09-07T16:45:02,156,85,17.12,45.552,3.664,87.888,2.576,18.86549
2025-09-07T16:57:01,156,85,17.04,45.44,3.648,87.456,2.576,18.96298
2025-09-07T17:09:04,156,85,17.088,46.224,3.568,87.44,2.544,19.05657
2025-09-07T17:21:09,156,85,17.008,46.176,3.616,87.296,2.528,19.14481
2025-09-07T17:33:02,153,85,16.672,43.616,3.632,87.008,2.56,19.22766
2025-09-07T17:45:03,153,85,16.864,43.44,3.568,87.184,2.56,19.30627
2025-09-07T17:57:08,157,85,16.56,47.712,3.552,86.72,2.56,19.38136
2025-09-07T18:09:08,155,85,16.608,45.888,3.568,86.512,2.544,19.45206
2025-09-07T18:21:03,156,85,16.672,46.864,3.536,86.4,2.56,19.51887
2025-09-07T18:33:06,153,85,16.384,44.352,3.52,86.432,2.576,19.58233
2025-09-07T18:45:02,153,85,16.048,44.88,3.6,86.08,2.56,19.64198
2025-09-07T18:57:07,152,85,15.872,44.512,3.552,86.208,2.528,19.69919
2025-09-07T19:09:02,151,85,15.84,44.08,3.488,85.872,2.528,19.75256
2025-09-07T19:21:00,155,85,15.648,47.28,3.52,86.064,2.544,19.80332
2025-09-07T19:33:04,153,85,15.376,46.56,3.472,85.68,2.544,19.85191
2025-09-07T19:45:06,154,85,15.408,47.392,3.488,85.648,2.56,19.89762
2025-09-07T19:57:04,153,85,15.424,45.872,3.472,85.76,2.528,19.94073
2025-09-07T20:09:09,154,85,15.936,45.488,3.504,86.592,2.528,19.47669
2025-09-07T20:21:08,158,85,17.072,47.936,3.568,87.264,2.576,18.95275
2025-09-07T20:33:04,161,85,17.44,48.864,3.696,89.072,2.608,18.45616
2025-09-07T20:45:05,162,85,17.68,48.128,3.712,90.112,2.736,17.98465
2025-09-07T20:57:02,164,85,17.824,48.768,3.952,90.928,2.72,17.53859
2025-09-07T21:09:03,168,85,17.888,51.632,4.08,92.416,2.656,17.11588
2025-09-07T21:21:05,173,85,18.096,55.072,4.08,93.936,2.752,16.71529
2025-09-07T21:33:04,174,85,18.224,53.888,4.144,95.76,2.88,16.33771
2025-09-07T21:45:06,178,85,18.32,56.16,4.448,97.024,2.912,15.97758
2025-09-07T21:57:06,181,85,18.48,56.896,4.384,98.608,2.816,15.63818
2025-09-07T22:09:03,166,72,18.432,40.64,4.752,99.68,2.96,15.31825
2025-09-07T22:21:00,166,72,18.544,39.728,4.432,100.816,2.912,15.01497
2025-09-07T22:33:08,168,72,18.624,40.992,4.832,101.2,3.008,14.72314
2025-09-07T22:45:03,171,72,18.672,42.896,4.832,102.56,2.992,14.45259
2025-09-07T22:57:07,171,72,18.8,41.28,4.992,103.248,3.008,14.19261
2025-09-07T23:09:02,173,72,18.88,42.4,4.976,104.432,3.136,13.9498
2025-09-07T23:21:02,175,72,18.944,42.448,5.248,105.296,3.088,13.71836
2025-09-07T23:33:02,175,72,19.088,42.048,5.44,105.68,3.12,13.49805
